run_key,condition,method_label,environment,T,seed,eval_eligible,missing_reason,checkpoint,file_sha256,step,n_actors_in_ckpt,config_method,config_tau,config_normalize,config_q_scale_norm,eval_env,optimizer_diverged,frozen_source_revision
two_actor_p4|hopper-medium-replay-v2|T=7|seed=0,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=7|seed=1,bar_p4,MART4,hopper-medium-replay-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=7|seed=1,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=10|seed=0,bar_p4,MART4,hopper-medium-replay-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=10|seed=0,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=10|seed=1,bar_p4,MART4,hopper-medium-replay-v2,10,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=10|seed=1,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,10,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=14|seed=0,bar_p4,MART4,hopper-medium-replay-v2,14,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=14|seed=0,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,14,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=14|seed=1,bar_p4,MART4,hopper-medium-replay-v2,14,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=14|seed=1,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,14,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=20|seed=0,bar_p4,MART4,hopper-medium-replay-v2,20,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=20|seed=0,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,20,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-medium-replay-v2|T=20|seed=1,bar_p4,MART4,hopper-medium-replay-v2,20,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-medium-replay-v2|T=20|seed=1,two_actor_p4,two_actor_p4,hopper-medium-replay-v2,20,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=4|seed=0,bar_p4,MART4,hopper-expert-v2,4,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=4|seed=0,two_actor_p4,two_actor_p4,hopper-expert-v2,4,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=4|seed=1,bar_p4,MART4,hopper-expert-v2,4,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=4|seed=1,two_actor_p4,two_actor_p4,hopper-expert-v2,4,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=7|seed=0,bar_p4,MART4,hopper-expert-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=7|seed=0,two_actor_p4,two_actor_p4,hopper-expert-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=7|seed=1,bar_p4,MART4,hopper-expert-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=7|seed=1,two_actor_p4,two_actor_p4,hopper-expert-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=10|seed=0,bar_p4,MART4,hopper-expert-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=10|seed=0,two_actor_p4,two_actor_p4,hopper-expert-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=10|seed=1,bar_p4,MART4,hopper-expert-v2,10,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=10|seed=1,two_actor_p4,two_actor_p4,hopper-expert-v2,10,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=14|seed=0,bar_p4,MART4,hopper-expert-v2,14,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=14|seed=0,two_actor_p4,two_actor_p4,hopper-expert-v2,14,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=14|seed=1,bar_p4,MART4,hopper-expert-v2,14,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=14|seed=1,two_actor_p4,two_actor_p4,hopper-expert-v2,14,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=20|seed=0,bar_p4,MART4,hopper-expert-v2,20,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=20|seed=0,two_actor_p4,two_actor_p4,hopper-expert-v2,20,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|hopper-expert-v2|T=20|seed=1,bar_p4,MART4,hopper-expert-v2,20,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|hopper-expert-v2|T=20|seed=1,two_actor_p4,two_actor_p4,hopper-expert-v2,20,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=4|seed=0,bar_p4,MART4,halfcheetah-medium-v2,4,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=4|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,4,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=4|seed=1,bar_p4,MART4,halfcheetah-medium-v2,4,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=4|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,4,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=7|seed=0,bar_p4,MART4,halfcheetah-medium-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=7|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=7|seed=1,bar_p4,MART4,halfcheetah-medium-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=7|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=10|seed=0,bar_p4,MART4,halfcheetah-medium-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=10|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=10|seed=1,bar_p4,MART4,halfcheetah-medium-v2,10,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=10|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,10,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=14|seed=0,bar_p4,MART4,halfcheetah-medium-v2,14,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=14|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,14,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=14|seed=1,bar_p4,MART4,halfcheetah-medium-v2,14,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=14|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,14,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=20|seed=0,bar_p4,MART4,halfcheetah-medium-v2,20,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=20|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,20,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-v2|T=20|seed=1,bar_p4,MART4,halfcheetah-medium-v2,20,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-v2|T=20|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-v2,20,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=4|seed=0,bar_p4,MART4,halfcheetah-medium-replay-v2,4,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-replay-v2|T=4|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-replay-v2,4,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=4|seed=1,bar_p4,MART4,halfcheetah-medium-replay-v2,4,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-replay-v2|T=4|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-replay-v2,4,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=7|seed=0,bar_p4,MART4,halfcheetah-medium-replay-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-replay-v2|T=7|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-replay-v2,7,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=7|seed=1,bar_p4,MART4,halfcheetah-medium-replay-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-replay-v2|T=7|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-replay-v2,7,1,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=10|seed=0,bar_p4,MART4,halfcheetah-medium-replay-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-replay-v2|T=10|seed=0,two_actor_p4,two_actor_p4,halfcheetah-medium-replay-v2,10,0,False,not in ext_csh frozen tail90 CHECKPOINTS.json; head shard lives on ext_csv and is not substituted,,,,,,,,,,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=10|seed=1,bar_p4,MART4,halfcheetah-medium-replay-v2,10,1,True,,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-medium-replay-v2_tau10_mpi4_seed1/params_1000000.pkl,bca667ab6f2b67be782aba45da1a9af008203b631f16bc7bdfcaee6393d75052,1000000,4,bar,10.0,True,True,HalfCheetah-v4,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
two_actor_p4|halfcheetah-medium-replay-v2|T=10|seed=1,two_actor_p4,two_actor_p4,halfcheetah-medium-replay-v2,10,1,True,,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/halfcheetah-medium-replay-v2_tau10_mcep4_seed1/params_1000000.pkl,b9392b613cb6fda2eb9b9ce8236d8d314786461787430e87031bfb78c84fe268,1000000,2,mcep,10.0,True,True,HalfCheetah-v4,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
bar_p4|halfcheetah-medium-replay-v2|T=14|seed=0,bar_p4,MART4,halfcheetah-medium-replay-v2,14,0,True,,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/halfcheetah-medium-replay-v2_tau14_mpi4_seed0/params_1000000.pkl,04e73a03d39cb49e80014985a51e01ac92b477c4a9bfb723ee7e922a1f016956,1000000,4,bar,14.0,True,True,HalfCheetah-v4,False,29fea94bee9d9276ac463caa2b897e3474fe1b2b
