key,status,method,environment,T,seed,checkpoint_hash,missing_reason,paired,host_run_dir
two_actor_p4|hopper-medium-replay-v2|T=7|seed=1,evalable,two_actor_p4,hopper-medium-replay-v2,7,1,47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau7_mcep4_seed1
bar_p4|hopper-medium-replay-v2|T=10|seed=0,evalable,MART4,hopper-medium-replay-v2,10,0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-medium-replay-v2_tau10_mpi4_seed0
two_actor_p4|hopper-medium-replay-v2|T=10|seed=0,evalable,two_actor_p4,hopper-medium-replay-v2,10,0,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau10_mcep4_seed0
bar_p4|hopper-medium-replay-v2|T=10|seed=1,evalable,MART4,hopper-medium-replay-v2,10,1,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-medium-replay-v2_tau10_mpi4_seed1
two_actor_p4|hopper-medium-replay-v2|T=10|seed=1,evalable,two_actor_p4,hopper-medium-replay-v2,10,1,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-medium-replay-v2_tau10_mcep4_seed1
bar_p4|hopper-medium-replay-v2|T=14|seed=0,evalable,MART4,hopper-medium-replay-v2,14,0,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-medium-replay-v2_tau14_mpi4_seed0
two_actor_p4|hopper-medium-replay-v2|T=14|seed=0,evalable,two_actor_p4,hopper-medium-replay-v2,14,0,335202bb3a59e15f86179109129b23eed78998b2e1321fc66d087450e21d3174,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-medium-replay-v2_tau14_mcep4_seed0
bar_p4|hopper-medium-replay-v2|T=14|seed=1,evalable,MART4,hopper-medium-replay-v2,14,1,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-medium-replay-v2_tau14_mpi4_seed1
two_actor_p4|hopper-medium-replay-v2|T=14|seed=1,evalable,two_actor_p4,hopper-medium-replay-v2,14,1,e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-medium-replay-v2_tau14_mcep4_seed1
bar_p4|hopper-medium-replay-v2|T=20|seed=0,evalable,MART4,hopper-medium-replay-v2,20,0,b52e8d23a0238068345958f26180237177bb133c68c734dceee2e44a9166421b,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-medium-replay-v2_tau20_mpi4_seed0
two_actor_p4|hopper-medium-replay-v2|T=20|seed=0,evalable,two_actor_p4,hopper-medium-replay-v2,20,0,29683deb41fdd5902ede8a8abe8c29fca7abd73ffdca53ff12e33dd114806285,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-medium-replay-v2_tau20_mcep4_seed0
bar_p4|hopper-medium-replay-v2|T=20|seed=1,evalable,MART4,hopper-medium-replay-v2,20,1,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-medium-replay-v2_tau20_mpi4_seed1
two_actor_p4|hopper-medium-replay-v2|T=20|seed=1,evalable,two_actor_p4,hopper-medium-replay-v2,20,1,f157d18b2ced80da9c4faebeff20a4b76f25e9a6cb7146b4036716c5f3afc315,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-medium-replay-v2_tau20_mcep4_seed1
bar_p4|hopper-expert-v2|T=4|seed=0,evalable,MART4,hopper-expert-v2,4,0,4934dadbfeadc6a23425de6c13899f7d6bd543997db6b8960f44bbb57047543c,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau4_mpi4_seed0
two_actor_p4|hopper-expert-v2|T=4|seed=0,evalable,two_actor_p4,hopper-expert-v2,4,0,8c90b49467933995b5b315fc7d0b0131181e8968cbf835703cc3fd49ca4e653a,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau4_mcep4_seed0
bar_p4|hopper-expert-v2|T=4|seed=1,evalable,MART4,hopper-expert-v2,4,1,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau4_mpi4_seed1
two_actor_p4|hopper-expert-v2|T=4|seed=1,evalable,two_actor_p4,hopper-expert-v2,4,1,c2e6c4dc0e9897a588c32b52fa438ecf576067e4e6a9b5fe7d0ccc41a0f2fd1d,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau4_mcep4_seed1
bar_p4|hopper-expert-v2|T=7|seed=0,evalable,MART4,hopper-expert-v2,7,0,cf85d669dbf5ff3da195e643f41d220c4f4404d9ea66aca26624de0004f9633b,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau7_mpi4_seed0
two_actor_p4|hopper-expert-v2|T=7|seed=0,evalable,two_actor_p4,hopper-expert-v2,7,0,c5a2edbc376fbb0e3711afcde0ac27e2ce717fb5c53281f089ca3ae1447f3f45,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed0
bar_p4|hopper-expert-v2|T=7|seed=1,evalable,MART4,hopper-expert-v2,7,1,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau7_mpi4_seed1
two_actor_p4|hopper-expert-v2|T=7|seed=1,evalable,two_actor_p4,hopper-expert-v2,7,1,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
bar_p4|hopper-expert-v2|T=10|seed=0,evalable,MART4,hopper-expert-v2,10,0,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
two_actor_p4|hopper-expert-v2|T=10|seed=0,evalable,two_actor_p4,hopper-expert-v2,10,0,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
bar_p4|hopper-expert-v2|T=10|seed=1,evalable,MART4,hopper-expert-v2,10,1,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
two_actor_p4|hopper-expert-v2|T=10|seed=1,evalable,two_actor_p4,hopper-expert-v2,10,1,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed1
bar_p4|hopper-expert-v2|T=14|seed=0,evalable,MART4,hopper-expert-v2,14,0,c5adbd087e19ff6d5c0295dbe4b0a8321357d78e0934a75e9f97316c90fb1c65,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau14_mpi4_seed0
two_actor_p4|hopper-expert-v2|T=14|seed=0,evalable,two_actor_p4,hopper-expert-v2,14,0,7d8a92dcd52165b62a710b2ef35594972c5e4bc2a6a333c5f771e58f5946de5a,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau14_mcep4_seed0
bar_p4|hopper-expert-v2|T=14|seed=1,evalable,MART4,hopper-expert-v2,14,1,5f75ec800e91c857f206fe546bf378e7afe7c325d00d087b2f51039d9afd4dfd,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau14_mpi4_seed1
two_actor_p4|hopper-expert-v2|T=14|seed=1,evalable,two_actor_p4,hopper-expert-v2,14,1,4347f3372f24feb0441821e12b25f93378b30292f181f8707629ef3a52f7aa00,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau14_mcep4_seed1
bar_p4|hopper-expert-v2|T=20|seed=0,evalable,MART4,hopper-expert-v2,20,0,8a56280abc545b59e372f23b1e268bc9e7641610fd2579c8917e6cc7f88d3dfb,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau20_mpi4_seed0
two_actor_p4|hopper-expert-v2|T=20|seed=0,evalable,two_actor_p4,hopper-expert-v2,20,0,0dec3a84fc9bdcc101e9ddd1bb22d24aa4dc5ff7f2dd4f9dc1fa73d7ed526db0,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau20_mcep4_seed0
bar_p4|hopper-expert-v2|T=20|seed=1,evalable,MART4,hopper-expert-v2,20,1,6eb3cb536309f453caaa8c1aea4d0f263c9e67b002e5a334db823b4fbede41b6,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau20_mpi4_seed1
two_actor_p4|hopper-expert-v2|T=20|seed=1,evalable,two_actor_p4,hopper-expert-v2,20,1,b15c3682d15929b2f1217ee969ae2b8f2d5e06c8c62e6d3d24ce052c041b2633,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau20_mcep4_seed1
bar_p4|halfcheetah-medium-v2|T=4|seed=0,evalable,MART4,halfcheetah-medium-v2,4,0,5e3cafdac489cd1ce323c654175cc5ad8082c63f067dd1e3800d656ff26f7b4b,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed0
two_actor_p4|halfcheetah-medium-v2|T=4|seed=0,evalable,two_actor_p4,halfcheetah-medium-v2,4,0,d4db1289494afc4c3c2fc4fe1c6309306a0854500dabc62aba05eda472047fd0,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed0
bar_p4|halfcheetah-medium-v2|T=4|seed=1,evalable,MART4,halfcheetah-medium-v2,4,1,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
two_actor_p4|halfcheetah-medium-v2|T=4|seed=1,evalable,two_actor_p4,halfcheetah-medium-v2,4,1,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
bar_p4|halfcheetah-medium-v2|T=7|seed=0,evalable,MART4,halfcheetah-medium-v2,7,0,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
two_actor_p4|halfcheetah-medium-v2|T=7|seed=0,evalable,two_actor_p4,halfcheetah-medium-v2,7,0,7b4de3f19e691197bbd59143b283a3a3b1ed7b8fc7a1bcd800aaa518c84fc2bb,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau7_mcep4_seed0
bar_p4|halfcheetah-medium-v2|T=7|seed=1,evalable,MART4,halfcheetah-medium-v2,7,1,e22358d7b7edb1b5ae5cbf9cb3e0ba5fbd8d2e1c7ecb41c37dc0f74418bcb274,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed1
two_actor_p4|halfcheetah-medium-v2|T=7|seed=1,evalable,two_actor_p4,halfcheetah-medium-v2,7,1,80cc96e0f75fa4caff231725aeb557f5e609825eef93ebc756c782de0d88a237,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau7_mcep4_seed1
bar_p4|halfcheetah-medium-v2|T=10|seed=0,evalable,MART4,halfcheetah-medium-v2,10,0,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau10_mpi4_seed0
two_actor_p4|halfcheetah-medium-v2|T=10|seed=0,evalable,two_actor_p4,halfcheetah-medium-v2,10,0,0d309b47c51877d479173eb45d57e08f2d318cb96908225ec9bdc91a52bf481c,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau10_mcep4_seed0
bar_p4|halfcheetah-medium-v2|T=10|seed=1,evalable,MART4,halfcheetah-medium-v2,10,1,d483b2c1b59ea493b79ccdb85584423781ad1a0dff6542adae7ddaddd4af31e0,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau10_mpi4_seed1
two_actor_p4|halfcheetah-medium-v2|T=10|seed=1,evalable,two_actor_p4,halfcheetah-medium-v2,10,1,b9e10d8626829eba084f6cbb39024fcea82574a67715497f38b02eda8c35d70f,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau10_mcep4_seed1
bar_p4|halfcheetah-medium-v2|T=14|seed=0,evalable,MART4,halfcheetah-medium-v2,14,0,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau14_mpi4_seed0
two_actor_p4|halfcheetah-medium-v2|T=14|seed=0,evalable,two_actor_p4,halfcheetah-medium-v2,14,0,c214e4122d4d67e0ca7ca48fb5cb0d9cef16fa9a83a198ecc3d956737bb86c26,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau14_mcep4_seed0
bar_p4|halfcheetah-medium-v2|T=14|seed=1,evalable,MART4,halfcheetah-medium-v2,14,1,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau14_mpi4_seed1
two_actor_p4|halfcheetah-medium-v2|T=14|seed=1,evalable,two_actor_p4,halfcheetah-medium-v2,14,1,558638b0206caee1f3400af221316d010e2a1acc55cc96d4c42c108114224349,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau14_mcep4_seed1
bar_p4|halfcheetah-medium-v2|T=20|seed=0,evalable,MART4,halfcheetah-medium-v2,20,0,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2,,True,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau20_mpi4_seed0
